program_id,task_id,diff_hunks,changed_buggy_lines,decision,faulty_lines,exclusion_reason,justification,timestamp
45970658,abc301_b,1,[10],include,[10],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45718315,abc301_d,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45725346,abc301_d,1,[24],include,[24],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45747617,abc301_d,1,[55],include,[55],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45949713,abc301_e,1,[25],include,[25],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51429838,abc301_f,1,[37],include,[37],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
53511062,abc301_f,1,[45],include,[45],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45763953,abc302_b,1,[39],include,[39],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51480791,abc302_e,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45576163,abc302_f,3,[22],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41709058,abc302_g,1,[9],include,[9],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41876580,abc302_g,2,"[136, 137]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41887698,abc302_g,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45491344,abc303_c,1,[26],include,[26],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45578518,abc303_c,1,[4],include,[4],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46045444,abc303_c,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45489398,abc303_d,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
53920661,abc303_e,2,"[14, 18]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
48442381,abc303_f,1,[4],include,[4],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
48933165,abc303_f,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
49402164,abc303_f,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
50087974,abc303_f,1,[57],include,[57],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51957402,abc303_f,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41795359,abc303_g,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41906923,abc303_g,1,[105],include,[105],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45577481,abc304_b,1,[31],include,[31],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45808253,abc304_b,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45574429,abc304_d,1,[29],include,[29],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45077270,abc304_f,1,[67],include,[67],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41991921,abc304_g,1,[43],include,[43],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
41999726,abc304_g,1,[67],include,[67],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42019155,abc304_h,1,[41],include,[41],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42210009,abc304_h,1,[66],include,[66],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
48697427,abc304_h,1,[13],include,[13],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46169156,abc305_b,1,[21],include,[21],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46045921,abc305_e,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46138524,abc306_e,1,[20],include,[20],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45483518,abc306_g,2,"[98, 101, 102]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46162555,abc307_c,1,[54],include,[54],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45446603,abc307_d,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45471496,abc307_d,2,[],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
48677305,abc307_f,1,[4],include,[4],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51485146,abc307_f,1,[135],include,[135],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
53719250,abc307_f,1,[62],include,[62],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42981473,abc307_g,1,[20],include,[20],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
42990129,abc307_g,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51711769,abc307_g,1,[57],include,[57],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43030329,abc307_h,1,[56],include,[56],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45926524,abc308_c,1,[5],include,[5],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
54535139,abc308_d,2,[17],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
54718266,abc308_d,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43737866,abc308_g,1,[152],include,[152],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45722179,abc309_b,2,"[16, 17]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45788753,abc309_c,1,[51],include,[51],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45895898,abc309_c,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46051654,abc309_d,2,"[16, 28, 29, 30, 31]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45761344,abc309_e,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45971969,abc309_e,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46214263,abc309_e,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51247653,abc309_f,1,[195],include,[195],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51733804,abc309_f,1,[83],include,[83],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
52283209,abc309_f,1,[127],include,[127],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
52944581,abc309_f,2,[],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
55142933,abc309_f,1,[26],include,[26],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46051370,abc310_b,1,[27],include,[27],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46217262,abc310_b,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
53176077,abc310_d,1,[6],include,[6],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45980619,abc311_b,1,"[17, 18]",exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45970897,abc311_e,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
43899768,abc311_g,1,[12],include,[12],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45722066,abc312_c,1,[5],include,[5],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45783776,abc312_c,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45783787,abc312_c,1,[25],include,[25],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45814496,abc312_c,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46004421,abc312_c,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46017936,abc312_c,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46019234,abc312_c,2,"[26, 42]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46028780,abc312_c,1,[28],include,[28],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
52032093,abc312_d,1,[20],include,[20],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46140996,abc312_f,1,[18],include,[18],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46206445,abc312_f,2,"[28, 47]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45777524,abc313_d,1,[112],include,[112],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45766127,abc313_e,1,[9],include,[9],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46134579,abc313_g,1,[49],include,[49],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45932176,abc314_b,2,"[21, 25]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45977913,abc314_b,1,[24],include,[24],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45979954,abc314_b,1,[25],include,[25],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
54038840,abc314_c,1,[14],include,[14],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46143343,abc314_d,1,[30],include,[30],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46146276,abc314_d,1,[25],include,[25],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45808089,abc314_e,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45264890,abc314_g,1,[106],include,[106],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
47095184,abc314_g,1,[143],include,[143],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46043300,abc315_f,1,[22],include,[22],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46136201,abc315_f,1,[29],include,[29],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
44773178,abc315_h,1,[286],include,[286],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
54270366,abc317_a,1,[42],include,[42],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
52056192,abc317_d,1,[23],include,[23],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
51930031,abc317_e,1,[47],include,[47],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
52926276,abc317_e,1,[70],include,[70],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45104583,abc317_f,1,[74],include,[74],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46240679,abc317_f,1,[63],include,[63],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
53538516,abc318_g,1,[36],include,[36],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45811398,abc319_b,2,"[1, 12]",exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45969465,abc319_b,1,[3],include,[3],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45783074,abc319_c,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45753057,abc319_d,1,[13],include,[13],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45764630,abc319_d,1,[19],include,[19],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45768613,abc319_d,1,[10],include,[10],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45774151,abc319_d,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45778019,abc319_d,1,[],exclude,[],multi-line fault — excluded by v2 single-line filter,Multi-line fix or insertion/deletion per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45793373,abc319_d,1,[10],include,[10],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45926522,abc319_d,1,[3],include,[3],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45933392,abc319_d,1,[17],include,[17],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45948664,abc319_d,1,[21],include,[21],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45968743,abc319_d,1,[16],include,[16],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45993248,abc319_d,1,[34],include,[34],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46138292,abc319_d,1,[38],include,[38],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46194473,abc319_d,1,[93],include,[93],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45769357,abc319_f,1,[47],include,[47],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
45777946,abc319_f,2,[],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
46211313,abc319_g,2,[20],exclude,[],multiple independent faults,Multi-hunk fix per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
55010802,abc320_c,1,[58],include,[58],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
54919763,abc320_d,1,[11],include,[11],,Single-line fix: altered operator/operand/bound/index per GROUND_TRUTH_PROTOCOL.md §3,2026-09-10T18:05:00+00:00
